image_path,filename,acne,blackheads,dark spots,dryness,normal,oily,pores,wrinkles
data/raw_images/dataset\acne\40_jpg.rf.f0bc16a8adefe2fad25bb317479fa962.jpg,40_jpg.rf.f0bc16a8adefe2fad25bb317479fa962.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\41_jpg.rf.9c135ccae3a255a9345d71ea7b940735.jpg,41_jpg.rf.9c135ccae3a255a9345d71ea7b940735.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\42_jpg.rf.ce04e573b781fd967c25a1b933a0b1b7.jpg,42_jpg.rf.ce04e573b781fd967c25a1b933a0b1b7.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\43_jpg.rf.519c4764908f6d1afc2785b49c3595da.jpg,43_jpg.rf.519c4764908f6d1afc2785b49c3595da.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\44_jpg.rf.d29ca3e1548f58a7d62118763daca792.jpg,44_jpg.rf.d29ca3e1548f58a7d62118763daca792.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\45_jpg.rf.4d3e9cb0c0b4f0396aced6f959e499b1.jpg,45_jpg.rf.4d3e9cb0c0b4f0396aced6f959e499b1.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\4755A9F700000578-5179985-Desperate_attempts_to_rid_herself_of_the_unsightly_pimples_have_-a-55_1513271096522_jpg.rf.51d617d1ae590aa72032f3a785b96373.jpg,4755A9F700000578-5179985-Desperate_attempts_to_rid_herself_of_the_unsightly_pimples_have_-a-55_1513271096522_jpg.rf.51d617d1ae590aa72032f3a785b96373.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\47_jpg.rf.6b6272bd4ccfe441b27a0045e3d7e4b8.jpg,47_jpg.rf.6b6272bd4ccfe441b27a0045e3d7e4b8.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\4869DD4600000578-0-image-a-8_15165645277221_jpg.rf.9891207bfa1eca658cf1848406bbea2f.jpg,4869DD4600000578-0-image-a-8_15165645277221_jpg.rf.9891207bfa1eca658cf1848406bbea2f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\4869DD4600000578-0-image-a-8_1516564527722_jpg.rf.eb4cc3c37daf0602a528a1a264d96a3c.jpg,4869DD4600000578-0-image-a-8_1516564527722_jpg.rf.eb4cc3c37daf0602a528a1a264d96a3c.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\48_jpg.rf.c713961f9e3ddd4499a35eaff2a3af4f.jpg,48_jpg.rf.c713961f9e3ddd4499a35eaff2a3af4f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\49_jpg.rf.439825e4ae6f8eaa3cf65c3d2c0af9dd.jpg,49_jpg.rf.439825e4ae6f8eaa3cf65c3d2c0af9dd.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\4A5DA7F500000578-5522003-Amy_who_battled_her_erupting_skin_for_15_years_says_doctors_dism-a-26_15215419581041-Copy_jpg.rf.6766ac0a81382517b77f20c8dfb2e347.jpg,4A5DA7F500000578-5522003-Amy_who_battled_her_erupting_skin_for_15_years_says_doctors_dism-a-26_15215419581041-Copy_jpg.rf.6766ac0a81382517b77f20c8dfb2e347.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\4A5DA7F500000578-5522003-Amy_who_battled_her_erupting_skin_for_15_years_says_doctors_dism-a-26_1521541958104_jpg.rf.f2632c5c698e7b35f9665b0d816b5dbe.jpg,4A5DA7F500000578-5522003-Amy_who_battled_her_erupting_skin_for_15_years_says_doctors_dism-a-26_1521541958104_jpg.rf.f2632c5c698e7b35f9665b0d816b5dbe.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\4_jpg.rf.3c6277a67b1ea773fab803f84d6c9bb4.jpg,4_jpg.rf.3c6277a67b1ea773fab803f84d6c9bb4.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\50_jpg.rf.3158a90183b4d4332252c52f0f8edd4a.jpg,50_jpg.rf.3158a90183b4d4332252c52f0f8edd4a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\51_png.rf.35db9787b3ee57ea07a151b38d17e263.jpg,51_png.rf.35db9787b3ee57ea07a151b38d17e263.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\527434_m1-Copy_jpg.rf.5b008b6b3a55a9e9d6531b56ca67128c.jpg,527434_m1-Copy_jpg.rf.5b008b6b3a55a9e9d6531b56ca67128c.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\52_jpg.rf.441e5cc57e9ba32d6c321caafbb25180.jpg,52_jpg.rf.441e5cc57e9ba32d6c321caafbb25180.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\53_jpg.rf.17f22dd4ae3162c1ef264fca2a9688ac.jpg,53_jpg.rf.17f22dd4ae3162c1ef264fca2a9688ac.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\54a279bcec5a872af278da1d9a9f7337-clear-skin-acne1-Copy_jpg.rf.6763931936e6263bea5e5a2bef61aac9.jpg,54a279bcec5a872af278da1d9a9f7337-clear-skin-acne1-Copy_jpg.rf.6763931936e6263bea5e5a2bef61aac9.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\54a279bcec5a872af278da1d9a9f7337-clear-skin-acne_jpg.rf.3a151e5f9b742152c7b0046e8526d52d.jpg,54a279bcec5a872af278da1d9a9f7337-clear-skin-acne_jpg.rf.3a151e5f9b742152c7b0046e8526d52d.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\54_jpg.rf.b4b2ab142713adeb7547198b8d6b6abd.jpg,54_jpg.rf.b4b2ab142713adeb7547198b8d6b6abd.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\55_jpg.rf.2601c80df0a28cb1612474445fecda82.jpg,55_jpg.rf.2601c80df0a28cb1612474445fecda82.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\56_jpg.rf.b9962fcf489f97e383205b1526f947b2.jpg,56_jpg.rf.b9962fcf489f97e383205b1526f947b2.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\57_jpg.rf.634d80d6f5752878352cd2a37bffb93e.jpg,57_jpg.rf.634d80d6f5752878352cd2a37bffb93e.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\58_jpg.rf.4c16f52696b5041e17fe3119997bed1d.jpg,58_jpg.rf.4c16f52696b5041e17fe3119997bed1d.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\59_jpg.rf.05b90acd246a45f08a8c52227553fba1.jpg,59_jpg.rf.05b90acd246a45f08a8c52227553fba1.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\60_PNG.rf.7975e45949ed2bd5ed4d3f63f37d16ef.jpg,60_PNG.rf.7975e45949ed2bd5ed4d3f63f37d16ef.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\62_jpg.rf.df0b9628083b605aa50ca01711ec44a5.jpg,62_jpg.rf.df0b9628083b605aa50ca01711ec44a5.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\63_jpg.rf.6be814648487ba583af6e93cbdc3a6be.jpg,63_jpg.rf.6be814648487ba583af6e93cbdc3a6be.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\6f47313bb4aa44647c80e46385336467-Copy_jpg.rf.ebbec6d3d50b992eab51f7f1eb188757.jpg,6f47313bb4aa44647c80e46385336467-Copy_jpg.rf.ebbec6d3d50b992eab51f7f1eb188757.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\6_JPG_jpg.rf.153590371c8b88b86c1488c90cc770db.jpg,6_JPG_jpg.rf.153590371c8b88b86c1488c90cc770db.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\752kd5y464t011-Copy_jpg.rf.dd355c2d5fef78482046db51d5311ff6.jpg,752kd5y464t011-Copy_jpg.rf.dd355c2d5fef78482046db51d5311ff6.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\752kd5y464t01_jpg.rf.4b4793228c136d80b0609e619365b57f.jpg,752kd5y464t01_jpg.rf.4b4793228c136d80b0609e619365b57f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\766x415_Accutane_Side_Effects_jpg.rf.89d4243ac1f195779f7b46063bbe7ab9.jpg,766x415_Accutane_Side_Effects_jpg.rf.89d4243ac1f195779f7b46063bbe7ab9.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\7b5781acbf8cf3ef59928bf1fd56df9eC-r23ac1983a0274adecccb505518971ace1_jpg.rf.3d4338dfbd6221d5399a2e727e468817.jpg,7b5781acbf8cf3ef59928bf1fd56df9eC-r23ac1983a0274adecccb505518971ace1_jpg.rf.3d4338dfbd6221d5399a2e727e468817.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\7b5781acbf8cf3ef59928bf1fd56df9eC-r23ac1983a0274adecccb505518971ace_jpg.rf.6950e32c8e6c54764761d5c7fb1d78f5.jpg,7b5781acbf8cf3ef59928bf1fd56df9eC-r23ac1983a0274adecccb505518971ace_jpg.rf.6950e32c8e6c54764761d5c7fb1d78f5.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\7e7bc824b57675c0ccea09d48a46f0381_jpg.rf.f4a4192b224894c1b37ddaf3b7923c4b.jpg,7e7bc824b57675c0ccea09d48a46f0381_jpg.rf.f4a4192b224894c1b37ddaf3b7923c4b.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\7e7bc824b57675c0ccea09d48a46f038_jpg.rf.14ac182042b068a73f252d1a542ed337.jpg,7e7bc824b57675c0ccea09d48a46f038_jpg.rf.14ac182042b068a73f252d1a542ed337.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\7_jpg.rf.1a2ad07742cb1ed17c415855c1ab593e.jpg,7_jpg.rf.1a2ad07742cb1ed17c415855c1ab593e.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\83avy6u56eh211-Copy_jpg.rf.e1357005ad9d8a6462bf762e1e07a0b9.jpg,83avy6u56eh211-Copy_jpg.rf.e1357005ad9d8a6462bf762e1e07a0b9.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\83avy6u56eh21_jpg.rf.5f0ef5963264e95cc3abfcb4af3929b5.jpg,83avy6u56eh21_jpg.rf.5f0ef5963264e95cc3abfcb4af3929b5.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\8aeaf633edac569490f585bccd0ca64b1-Copy_jpg.rf.6dad802bd7ab87e61cd638398bc9aae0.jpg,8aeaf633edac569490f585bccd0ca64b1-Copy_jpg.rf.6dad802bd7ab87e61cd638398bc9aae0.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\8aeaf633edac569490f585bccd0ca64b_jpg.rf.0fb024859dd0acef8451be9dd2b1d7dc.jpg,8aeaf633edac569490f585bccd0ca64b_jpg.rf.0fb024859dd0acef8451be9dd2b1d7dc.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\9_jpg.rf.9d64e366fbf40a916bc222ddbad11c0c.jpg,9_jpg.rf.9d64e366fbf40a916bc222ddbad11c0c.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\9_JPG_jpg.rf.5cfe13d020f53f5285b792b4d18d70c1.jpg,9_JPG_jpg.rf.5cfe13d020f53f5285b792b4d18d70c1.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\a4adb9e50d8636f5ec9ce65269dd92f7_jpg.rf.cad5cf762cdf6330cedfbf8a0fc28bbc.jpg,a4adb9e50d8636f5ec9ce65269dd92f7_jpg.rf.cad5cf762cdf6330cedfbf8a0fc28bbc.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-1-1-Copy_jpg.rf.10dca75fd5f79ce418493a8056f8caed.jpg,acne-1-1-Copy_jpg.rf.10dca75fd5f79ce418493a8056f8caed.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-1-_jpg.rf.21c55002fef75fb75d94d1c2a7850463.jpg,acne-1-_jpg.rf.21c55002fef75fb75d94d1c2a7850463.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-205-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_JPG_jpg.rf.5cd61c5f295398489907433957d4eeae.jpg,acne-205-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_JPG_jpg.rf.5cd61c5f295398489907433957d4eeae.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-4_png.rf.5d6b396be2ee66bb4ee4f601f36fddd4.jpg,acne-4_png.rf.5d6b396be2ee66bb4ee4f601f36fddd4.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\Acne-Before4_png.rf.b27ecf3fe694046a4c1e6ce85c33afeb.jpg,Acne-Before4_png.rf.b27ecf3fe694046a4c1e6ce85c33afeb.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-breakout-GettyImages-11679106231-Copy_jpg.rf.2d81a12505424509294c5fc31568b500.jpg,acne-breakout-GettyImages-11679106231-Copy_jpg.rf.2d81a12505424509294c5fc31568b500.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-0031-Copy_jpg.rf.841597cdca74963a8555df527ec73b9a.jpg,acne-closed-comedo-0031-Copy_jpg.rf.841597cdca74963a8555df527ec73b9a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-003_jpg.rf.26616effef2ad267593c61f371cf6846.jpg,acne-closed-comedo-003_jpg.rf.26616effef2ad267593c61f371cf6846.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-10_jpg.rf.899ced924106c836ba01e8b289f95891.jpg,acne-closed-comedo-10_jpg.rf.899ced924106c836ba01e8b289f95891.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-11-Copy_jpg.rf.37a7ddc623fed6c3ddf92790307a2049.jpg,acne-closed-comedo-11-Copy_jpg.rf.37a7ddc623fed6c3ddf92790307a2049.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-12_jpg.rf.533a6479a72174f5b26aec9436f6d66f.jpg,acne-closed-comedo-12_jpg.rf.533a6479a72174f5b26aec9436f6d66f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-13_jpg.rf.3b20c9b86d10f5a95a491c9c84e7f792.jpg,acne-closed-comedo-13_jpg.rf.3b20c9b86d10f5a95a491c9c84e7f792.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-15_jpg.rf.9bb7715e416bf65d19d1ba6f059da87b.jpg,acne-closed-comedo-15_jpg.rf.9bb7715e416bf65d19d1ba6f059da87b.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-16_jpg.rf.e25fd9311676d681eb65dfdd10757154.jpg,acne-closed-comedo-16_jpg.rf.e25fd9311676d681eb65dfdd10757154.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-17_jpg.rf.256da3a9704c5124cae14be8b2dfe742.jpg,acne-closed-comedo-17_jpg.rf.256da3a9704c5124cae14be8b2dfe742.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-18_jpg.rf.ed5bdb5da0605d4a0fcce3f8c39adae1.jpg,acne-closed-comedo-18_jpg.rf.ed5bdb5da0605d4a0fcce3f8c39adae1.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-19_jpg.rf.d570874705b1b19466bae24243e77649.jpg,acne-closed-comedo-19_jpg.rf.d570874705b1b19466bae24243e77649.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-20_jpg.rf.a91169b10bbb728efaf7f22baf8e0886.jpg,acne-closed-comedo-20_jpg.rf.a91169b10bbb728efaf7f22baf8e0886.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-21-Copy_jpg.rf.ab0c967b00728834a2562e7fb0743784.jpg,acne-closed-comedo-21-Copy_jpg.rf.ab0c967b00728834a2562e7fb0743784.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-22_jpg.rf.95939c8969a2a2764087f8f0fff58100.jpg,acne-closed-comedo-22_jpg.rf.95939c8969a2a2764087f8f0fff58100.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-26_jpg.rf.fcbdb86a7e4befae9e2c2e1b7b6a9e98.jpg,acne-closed-comedo-26_jpg.rf.fcbdb86a7e4befae9e2c2e1b7b6a9e98.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-27_jpg.rf.a0368bc16a8c437ced472856d43afdc6.jpg,acne-closed-comedo-27_jpg.rf.a0368bc16a8c437ced472856d43afdc6.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-28_jpg.rf.68d73e7b02f75dca9eb3d52d154ce9cb.jpg,acne-closed-comedo-28_jpg.rf.68d73e7b02f75dca9eb3d52d154ce9cb.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-29_jpg.rf.c5dc3bfd64341c4478f14a79c5400fab.jpg,acne-closed-comedo-29_jpg.rf.c5dc3bfd64341c4478f14a79c5400fab.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-32_jpg.rf.242d8474ff709cba37f86b5bb22857de.jpg,acne-closed-comedo-32_jpg.rf.242d8474ff709cba37f86b5bb22857de.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-34_jpg.rf.9f45e3458e11a45b9f81b68e3a71dadc.jpg,acne-closed-comedo-34_jpg.rf.9f45e3458e11a45b9f81b68e3a71dadc.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-35_jpg.rf.74b0a0109b08afe4cbf01b9b879a3972.jpg,acne-closed-comedo-35_jpg.rf.74b0a0109b08afe4cbf01b9b879a3972.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-38_jpg.rf.d256a45ea5cc8d2c6f7fb2829ecad853.jpg,acne-closed-comedo-38_jpg.rf.d256a45ea5cc8d2c6f7fb2829ecad853.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-40_jpg.rf.23312f3771bd3258ed73ddd3c519b71f.jpg,acne-closed-comedo-40_jpg.rf.23312f3771bd3258ed73ddd3c519b71f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-51-Copy_jpg.rf.76b049c5670fdff1b7599f61ad574955.jpg,acne-closed-comedo-51-Copy_jpg.rf.76b049c5670fdff1b7599f61ad574955.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-6_jpg.rf.aaae4fc296f050b90c2f656a5ee77447.jpg,acne-closed-comedo-6_jpg.rf.aaae4fc296f050b90c2f656a5ee77447.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-71-Copy_jpg.rf.6dc642cfb002aab57477a95b9a1e9f79.jpg,acne-closed-comedo-71-Copy_jpg.rf.6dc642cfb002aab57477a95b9a1e9f79.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-7_jpg.rf.32222391eb4c16fb726063b6f73cf952.jpg,acne-closed-comedo-7_jpg.rf.32222391eb4c16fb726063b6f73cf952.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-8_jpg.rf.20e2446e37013b26779ba995ae689617.jpg,acne-closed-comedo-8_jpg.rf.20e2446e37013b26779ba995ae689617.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-closed-comedo-91-Copy_jpg.rf.5a8d56a9d23328b05fdf198828514403.jpg,acne-closed-comedo-91-Copy_jpg.rf.5a8d56a9d23328b05fdf198828514403.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-comedones-57-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE3XQ_JPG_jpg.rf.ca55319da31a10d2496dcb86f101cd25.jpg,acne-comedones-57-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE3XQ_JPG_jpg.rf.ca55319da31a10d2496dcb86f101cd25.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\Acne-cyst-1-150x150_jpg.rf.c3b1af47dbc95fb56edf86ef2be55f7e.jpg,Acne-cyst-1-150x150_jpg.rf.c3b1af47dbc95fb56edf86ef2be55f7e.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-104_jpg.rf.56a0668262662faf764a46f0eeae9592.jpg,acne-cystic-104_jpg.rf.56a0668262662faf764a46f0eeae9592.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-105_jpg.rf.f28dcfeb11a35f8ba7c4dd810f897d61.jpg,acne-cystic-105_jpg.rf.f28dcfeb11a35f8ba7c4dd810f897d61.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-106_jpg.rf.fa9530a9411d8816e5bdfee95921ff58.jpg,acne-cystic-106_jpg.rf.fa9530a9411d8816e5bdfee95921ff58.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-107_jpg.rf.e0526e012e8e76b95bf78e2ae7ba5388.jpg,acne-cystic-107_jpg.rf.e0526e012e8e76b95bf78e2ae7ba5388.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-109_jpg.rf.8e4b0bd3f051c8f7014794f123c2c425.jpg,acne-cystic-109_jpg.rf.8e4b0bd3f051c8f7014794f123c2c425.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-10_jpg.rf.b47113d8dee190c29fceebb1e89844b8.jpg,acne-cystic-10_jpg.rf.b47113d8dee190c29fceebb1e89844b8.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-111_jpg.rf.a5892123bf8fb25eae06d0f6696f6b9a.jpg,acne-cystic-111_jpg.rf.a5892123bf8fb25eae06d0f6696f6b9a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-113_jpg.rf.368dac8f03c7b6d652e5295bd1ff927b.jpg,acne-cystic-113_jpg.rf.368dac8f03c7b6d652e5295bd1ff927b.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-117_jpg.rf.684d861adf5d8910e930de62d298ab4b.jpg,acne-cystic-117_jpg.rf.684d861adf5d8910e930de62d298ab4b.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-118_jpg.rf.d5d72d8d1395b6e9b2823a3eaef5fe4a.jpg,acne-cystic-118_jpg.rf.d5d72d8d1395b6e9b2823a3eaef5fe4a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-119_jpg.rf.095589261f1741653f970db9f2885847.jpg,acne-cystic-119_jpg.rf.095589261f1741653f970db9f2885847.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-11_jpg.rf.753ed3ceff9be76fcf26549c743213d5.jpg,acne-cystic-11_jpg.rf.753ed3ceff9be76fcf26549c743213d5.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-121_jpg.rf.d6c4b2d2f92d5d5e58d4cefa06c440ad.jpg,acne-cystic-121_jpg.rf.d6c4b2d2f92d5d5e58d4cefa06c440ad.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-123_jpg.rf.4971c16f6d09bda1addd5b1223beac51.jpg,acne-cystic-123_jpg.rf.4971c16f6d09bda1addd5b1223beac51.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-124_jpg.rf.3a8cbb6ee794a85875847b0e6a1ab2b9.jpg,acne-cystic-124_jpg.rf.3a8cbb6ee794a85875847b0e6a1ab2b9.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-125_jpg.rf.78e8567cb1f7ef382fe4b7f6255bb955.jpg,acne-cystic-125_jpg.rf.78e8567cb1f7ef382fe4b7f6255bb955.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-126_jpg.rf.c7d932d29ed390cb2e7c5b3f1f514592.jpg,acne-cystic-126_jpg.rf.c7d932d29ed390cb2e7c5b3f1f514592.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-127_jpg.rf.d2db428f1f47d620334805a13b72bd5a.jpg,acne-cystic-127_jpg.rf.d2db428f1f47d620334805a13b72bd5a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-128_jpg.rf.6d92c17310697e361e126fba002e95e2.jpg,acne-cystic-128_jpg.rf.6d92c17310697e361e126fba002e95e2.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-129_jpg.rf.4b628bb16e343676b4c3ea0621316ca5.jpg,acne-cystic-129_jpg.rf.4b628bb16e343676b4c3ea0621316ca5.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-130_jpg.rf.7b732f7de26448a7f55dba18f3a65731.jpg,acne-cystic-130_jpg.rf.7b732f7de26448a7f55dba18f3a65731.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-134_jpg.rf.0b24f3423101b8d404e4b3e914c70b2a.jpg,acne-cystic-134_jpg.rf.0b24f3423101b8d404e4b3e914c70b2a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-13_jpg.rf.2e2e18499150333adcdb00755eb40fbd.jpg,acne-cystic-13_jpg.rf.2e2e18499150333adcdb00755eb40fbd.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-141_jpg.rf.027f73dd77e7912112a4799a653a79a1.jpg,acne-cystic-141_jpg.rf.027f73dd77e7912112a4799a653a79a1.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-142_jpg.rf.b1efdddbfe057f1a9defb574e35a0c50.jpg,acne-cystic-142_jpg.rf.b1efdddbfe057f1a9defb574e35a0c50.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-143_jpg.rf.15ca8a2ed6ed46e4bbb474b9ae2283c8.jpg,acne-cystic-143_jpg.rf.15ca8a2ed6ed46e4bbb474b9ae2283c8.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-14_jpg.rf.ff1a8ccf152efae633f5b7182306cfd4.jpg,acne-cystic-14_jpg.rf.ff1a8ccf152efae633f5b7182306cfd4.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-15_jpg.rf.a9fdabee64b5a52c50aeacd8a9358c4b.jpg,acne-cystic-15_jpg.rf.a9fdabee64b5a52c50aeacd8a9358c4b.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne-cystic-16_jpg.rf.b8aed784d44072570e4297099b5dc77a.jpg,acne-cystic-16_jpg.rf.b8aed784d44072570e4297099b5dc77a.jpg,1,0,0,0,0,0,0,0
